1745,880,22.002
1755,878,22.018
1762,875,22.035
1768,873,22.052
1771,873,22.068
1772,872,22.085
1770,872,22.101
1766,874,22.118
1760,876,22.135
1751,878,22.152
1740,883,22.168
1727,887,22.185
1712,892,22.202
1695,897,22.218
1675,903,22.235
1653,909,22.251
1629,916,22.268
1603,923,22.285
1576,930,22.301
1546,938,22.318
1515,944,22.335
1482,952,22.351
1446,959,22.368
1410,966,22.385
1373,973,22.401
1334,979,22.418
1294,986,22.435
1253,991,22.451
1211,996,22.468
1168,1001,22.485
1124,1004,22.501
1080,1007,22.518
1035,1009,22.535
991,1011,22.551
946,1011,22.568
901,1012,22.584
856,1011,22.601
812,1010,22.618
767,1007,22.635
724,1005,22.651
682,1001,22.668
640,997,22.685
598,993,22.701
559,987,22.718
520,981,22.734
483,975,22.751
447,969,22.768
412,962,22.784
380,955,22.801
348,948,22.818
319,941,22.834
291,935,22.851
266,927,22.868
242,921,22.884
220,915,22.901
200,909,22.918
183,903,22.934
167,899,22.951
153,895,22.968
142,891,22.984
133,888,23.001
125,886,23.018
121,884,23.034
118,883,23.051
117,883,23.068
119,883,23.084
122,884,23.101
128,887,23.118
136,888,23.134
146,891,23.151
158,895,23.167
172,899,23.184
188,904,23.201
207,909,23.218
226,915,23.234
248,921,23.251
272,927,23.267
298,933,23.284
326,939,23.301
355,947,23.317
386,953,23.334
419,960,23.351
453,966,23.367
488,972,23.384
525,979,23.401
563,984,23.417
603,988,23.434
643,993,23.451
684,997,23.467
726,1001,23.484
769,1003,23.501
813,1005,23.517
856,1006,23.534
901,1007,23.551
945,1008,23.567
990,1007,23.584
1034,1005,23.601
1078,1003,23.617
1121,1000,23.634
1165,997,23.651
1208,993,23.667
1249,987,23.684
1290,982,23.7
1330,977,23.717
1369,970,23.734
1406,963,23.75
1443,956,23.767
1478,950,23.784
1510,942,23.8
1542,935,23.817
1571,928,23.834
1599,921,23.85
1625,914,23.867
1648,908,23.884
1670,902,23.9
1690,897,23.917
1707,892,23.934
1722,886,23.95
1735,883,23.967
1746,880,23.984
1754,877,24.0
1760,875,24.017
1763,874,24.034
1765,874,24.05
1764,874,24.067
1761,875,24.084
1755,878,24.1
1747,881,24.117
1737,884,24.134
1724,888,24.15
1710,892,24.167
1693,897,24.184
1674,904,24.2
1653,909,24.217
1629,915,24.233
1604,922,24.25
1577,929,24.267
1548,937,24.283
1517,944,24.3
1485,951,24.317
1451,958,24.333
1415,965,24.35
1378,972,24.367
1340,978,24.383
1300,984,24.4
1259,989,24.417
1218,995,24.433
1175,999,24.45
1132,1003,24.467
1089,1006,24.483
1045,1009,24.5
1000,1010,24.517
956,1011,24.533
911,1011,24.55
866,1011,24.567
822,1010,24.583
778,1008,24.6
735,1005,24.617
693,1002,24.633
651,998,24.65
610,993,24.667
570,988,24.683
531,983,24.7
494,977,24.716
458,971,24.733
423,964,24.75
390,958,24.766
359,951,24.783
330,944,24.8
302,937,24.816
276,930,24.833
252,925,24.85
230,918,24.866
210,912,24.883
192,907,24.9
176,902,24.916
162,897,24.933
150,893,24.95
140,891,24.966
133,888,24.983
127,886,25.0
124,885,25.016
123,884,25.033
124,884,25.05
127,885,25.066
132,887,25.083
139,890,25.1
149,892,25.116
160,895,25.133
174,899,25.149
189,904,25.166
207,909,25.183
226,914,25.2
248,920,25.216
271,926,25.233
295,933,25.249
323,938,25.266
352,946,25.283
382,952,25.299
414,958,25.316
447,965,25.333
482,971,25.349
518,978,25.366
556,983,25.383
595,988,25.399
635,992,25.416
676,997,25.433
717,1000,25.449
760,1002,25.466
803,1005,25.483
846,1006,25.499
890,1007,25.516
934,1008,25.533
978,1007,25.549
1022,1005,25.566
1066,1004,25.583
1109,1001,25.599
1154,997,25.616
1196,993,25.632
1237,988,25.649
1279,984,25.666
1318,978,25.683
1357,972,25.699
1395,966,25.716
1431,959,25.732
1466,952,25.749
1499,945,25.766
1531,938,25.782
1561,930,25.799
1589,923,25.816
1615,917,25.832
1639,910,25.849
1661,904,25.866
1681,898,25.882
1699,894,25.899
1714,889,25.916
1728,885,25.932
1739,882,25.949
1748,878,25.966
1755,877,25.982
1759,875,25.999
1761,875,26.016
1760,875,26.032
1758,876,26.049
1753,878,26.066
1746,880,26.082
1736,883,26.099
1724,887,26.116
1710,891,26.132
1694,896,26.149
1676,901,26.165
1655,907,26.182
1633,914,26.199
1608,921,26.216
1582,927,26.232
1553,934,26.249
1523,942,26.265
1492,949,26.282
1458,955,26.299
1423,963,26.315
1386,969,26.332
1349,976,26.349
1310,982,26.365
1270,987,26.382
1228,992,26.399
1187,997,26.415
1144,1002,26.432
1101,1004,26.449
1057,1007,26.465
1013,1009,26.482
969,1009,26.499
924,1010,26.515
881,1010,26.532
837,1009,26.549
793,1007,26.565
750,1004,26.582
708,1001,26.599
666,997,26.615
625,993,26.632
585,989,26.648
547,984,26.665
509,978,26.682
473,972,26.699
438,966,26.715
406,959,26.732
374,953,26.748
344,946,26.765
316,939,26.782
289,933,26.798
265,926,26.815
243,920,26.832
222,915,26.848
